AREA,CODE,CATALOG,TITLE,DESCRIPTION,UNIT,QTY,NOTE
 MEC-TUB,4.3,3018051,VALVULAS DE BOLA ,"SUMINISTRO DE BALL VALVE, TRUNNION MOUNTED, FULL PORT, BB, TRIM SSTL W/TEFLON INSERT, HWO., 1500#, RF, ASTM A-216 GR WCB, API 608, ASME B16.10, ASME B16.34 4""",UN,0,
 MEC-TUB,4.3,3018052,VALVULAS DE BOLA ,"SUMINISTRO DE BALL VALVE, TRUNNION MOUNTED, FULL PORT, BB, TRIM SSTL W/TEFLON INSERT, HWO., 1500#, RF, ASTM A-216 GR WCB, API 608, ASME B16.10, ASME B16.34 6""",UN,0,
 MEC-TUB,4.3,3018053,VALVULAS DE BOLA ,"SUMINISTRO DE BALL VALVE, TRUNNION MOUNTED, FULL PORT, BB, TRIM SSTL W/TEFLON INSERT, HWO., 1500#, RF, ASTM A-216 GR WCB, API 608, ASME B16.10, ASME B16.34 8""",UN,0,
 MEC-TUB,4.3,3018066,VALVULAS DE BOLA ,"SUMINISTRO DE BALL VALVE, FLOATING BALL, FULL PORT, BB, TRIM SSTL W/TEFLON INSERT, LEVER OPER., CLASS 800, SW, ASTM A-105, API 608, ASME B16.10, API 598 1""",UN,0,
 MEC-TUB,4.3,3018065,VALVULAS DE BOLA ,"SUMINISTRO DE BALL VALVE, FLOATING BALL, FULL PORT, BB, TRIM SSTL W/TEFLON INSERT, LEVER OPER., CLASS 800, SW, ASTM A-105, API 608, ASME B16.10, API 598 1/2""",UN,0,
 MEC-TUB,4.3,3018077,VALVULAS DE BOLA ,"SUMINISTRO DE BALL VALVE, FLOATING BALL, END ENTRY, REGULAR BORE, BALL SS 316, PEEK SEAT ORINGS IN HNBR, REPACEABLE BALL & SEATS, GRAPHITE PACKING, LEVER OPER., W/ TWO PIPES AT ENDS 160 WT X 6"" LG, CLASS 5000 CWP, SW, A-105, API 607 2""",UN,0,
 MEC-TUB,4.3,3018078,VALVULAS DE BOLA ,"SUMINISTRO DE BALL VALVE, FLOATING BALL, END ENTRY, REGULAR BORE, BALL SS 316, PEEK SEAT ORINGS IN HNBR, REPACEABLE BALL & SEATS, GRAPHITE PACKING, LEVER OPER., W/ TWO PIPES AT ENDS 160 WT X 6"" LG, CLASS 5000 CWP, SW, A-105, API 607 3/4""",UN,0,
 MEC-TUB,4.3,CATALOGAR,VALVULAS DE BOLA ,"SUMINISTRO DE BALL VALVE, CLASS 5000 (WOG), SW, ASTM B-62, OS&Y, TRIM-BRONZE, UL/FM, HWO, MSS SP-80, 3/4""",UN,0,
 MEC-TUB,4.3,CATALOGAR,VALVULAS DE BOLA ,"SUMINISTRO DE BALL VALVE, CLASS 5000 (WOG), SW, ASTM B-62, OS&Y, TRIM-BRONZE, UL/FM, HWO, MSS SP-80, 1""",UN,0,
 MEC-TUB,4.3,CATALOGAR,VALVULAS DE BOLA ,"SUMINISTRO DE BALL VALVE, CLASS 5000 (WOG), SW, ASTM B-62, OS&Y, TRIM-BRONZE, UL/FM, HWO, MSS SP-80, 1 1/2""",UN,0,
 MEC-TUB,4.3,CATALOGAR,VALVULAS DE BOLA ,"SUMINISTRO DE BALL VALVE, CLASS 150, RF, FULL PORT, FLOATING BALL, LO, ASTM A216 GR. WCB, API 6D, 2""",UN,0,
 MEC-TUB,4.3,CATALOGAR,VALVULAS DE BOLA ,"SUMINISTRO BALL VALVE, 800#, SCREWED ENDS, FLOATING BALL, ASTM A-105, 316 SS BALL, TRIM, 1""",UN,0,
 MEC-TUB,4.3,CATALOGAR,VALVULAS DE BOLA ,"SUMINISTRO BALL VALVE, 800#, SCREWED ENDS, FLOATING BALL, ASTM A-105, 316 SS BALL, TRIM, 3/4"" ",UN,0,
 MEC-TUB,4.3,CATALOGAR,VALVULAS DE BOLA ,"SUMINISTRO DE DOUBLE BLOCK AND BLEED VALVE, 150# RF, FULL PORT, TRUNNION MOUNTED BALL, ASTM A216 GR. WCB, LO, API 6D., 2""",UN,0,
 MEC-TUB,4.3,CATALOGAR,VALVULAS DE BOLA ,"SUMINISTRO DE BALL VALVE, CLASS 300, RF, FULL PORT, FLOATING BALL, LO, ASTM A216 GR. WCB, 316 SS BALL TRIM, API 6D, 2""",UN,0,
 MEC-TUB,4.3,CATALOGAR,VALVULAS DE BOLA ,"SUMINISTRO DE BALL VALVE, CLASS 900, RF, FULL PORT, FLOATING BALL, LO, ASTM A216 GR. WCB, API 6D, 2""",UN,0,
 MEC-TUB,4.3,CATALOGAR,VALVULAS DE BOLA ,"SUMINISTRO DE BALL VALVE WITH INTEGRAL WELDED 2 NIPPLES, REDUCED BORE, FLOATING BALL, ASME B16.34, ASTM A105, CLASS 1500, SW ENDS W/ 2 PE NIPPLES, ENDS AS PER MNF STD, AISI 316 BALL, AISI 316 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, BOLTED CONNECTION, A193 GR.B7/A194 GR.2H, STEM SEAL: GRAPHITE, SEAT RINGS: NYLON, FIRE SAFE AS PER API 607, LO, SUPPLY WITH TWO (2) NIPPLES, ASTM A333 GR.6, SCH 80, SMLS, 6"" LENGHT AT BOTH ENDS, DIAM. 3/4""",UN,0,
 MEC-TUB,4.3,CATALOGAR,VALVULAS DE BOLA ,"SUMINISTRO DE BALL VALVE WITH INTEGRAL WELDED 2 NIPPLES, REDUCED BORE, FLOATING BALL, API 608, SEAT LEAKAGE AS PER API 598, ASTM A105, CLASS 800, SW ENDS W/ 2 PE NIPPLES, ENDS AS PER MNF STD, AISI 316 BALL, AISI 316 STEM, 2 OR 3 PCS SPLIT BODY SIDE ENTRY, BOLTED CONNECTION, A193 GR.B7/A194 GR.2H, STEM SEAL: GRAPHITE, SEAT RINGS: RPTFE, FIRE SAFE AS PER API 607, LO, SUPPLY WITH TWO (2) NIPPLES, ASTM A106 GR.B, SCH 80, SMLS,  6"" LENGHT AT BOTH ENDS, DIAM. 3/4""",UN,0,
 MEC-TUB,4.3,3018080,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 150#, RF, ASTM A-216 GR WCB, API 6D 1/2""",UN,0,
 MEC-TUB,4.3,3018084,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 150#, RF, ASTM A-216 GR WCB, API 6D 3/4""",UN,0,
 MEC-TUB,4.3,3018079,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 150#, RF, ASTM A-216 GR WCB, API 6D 1""",UN,0,
 MEC-TUB,4.3,3018081,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 150#, RF, ASTM A-216 GR WCB, API 6D 1 1/2""",UN,0,
 MEC-TUB,4.3,3018082,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 150#, RF, ASTM A-216 GR WCB, API 6D 2""",UN,0,
 MEC-TUB,4.3,3018083,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 150#, RF, ASTM A-216 GR WCB, API 6D 3""",UN,0,
 MEC-TUB,4.3,3018085,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 150#, RF, ASTM A-216 GR WCB, API 6D 4""",UN,0,
 MEC-TUB,4.3,3018086,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 150#, RF, ASTM A-216 GR WCB, API 6D 6""",UN,0,
 MEC-TUB,4.3,3018087,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 150#, RF, ASTM A-216 GR WCB, API 6D 8""",UN,0,
 MEC-TUB,4.3,3018099,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 300#, RF, ASTM A-216 GR WCB, API 6D 1/2""",UN,0,
 MEC-TUB,4.3,3018103,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 300#, RF, ASTM A-216 GR WCB, API 6D 3/4""",UN,0,
 MEC-TUB,4.3,3018098,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 300#, RF, ASTM A-216 GR WCB, API 6D 1""",UN,0,
 MEC-TUB,4.3,3018100,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 300#, RF, ASTM A-216 GR WCB, API 6D 1 1/2""",UN,0,
 MEC-TUB,4.3,3018101,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 300#, RF, ASTM A-216 GR WCB, API 6D 2""",UN,0,
 MEC-TUB,4.3,3018102,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 300#, RF, ASTM A-216 GR WCB, API 6D 3""",UN,0,
 MEC-TUB,4.3,3018104,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 300#, RF, ASTM A-216 GR WCB, API 6D 4""",UN,0,
 MEC-TUB,4.3,3018105,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 300#, RF, ASTM A-216 GR WCB, API 6D 6""",UN,0,
 MEC-TUB,4.3,3018106,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 300#, RF, ASTM A-216 GR WCB, API 6D 8""",UN,0,
 MEC-TUB,4.3,3018108,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 600#, RF, ASTM A-216 GR WCB, API 6D 1/2""",UN,0,
 MEC-TUB,4.3,3018112,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 600#, RF, ASTM A-216 GR WCB, API 6D 3/4""",UN,0,
 MEC-TUB,4.3,3018107,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 600#, RF, ASTM A-216 GR WCB, API 6D 1""",UN,0,
 MEC-TUB,4.3,3018109,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 600#, RF, ASTM A-216 GR WCB, API 6D 1 1/2""",UN,0,
 MEC-TUB,4.3,3018110,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 600#, RF, ASTM A-216 GR WCB, API 6D 2""",UN,0,
 MEC-TUB,4.3,3018111,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 600#, RF, ASTM A-216 GR WCB, API 6D 3""",UN,0,
 MEC-TUB,4.3,3018113,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 600#, RF, ASTM A-216 GR WCB, API 6D 4""",UN,0,
 MEC-TUB,4.3,3018114,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 600#, RF, ASTM A-216 GR WCB, API 6D 6""",UN,0,
 MEC-TUB,4.3,3018115,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 600#, RF, ASTM A-216 GR WCB, API 6D 8""",UN,0,
 MEC-TUB,4.3,3018117,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 900#, RF, ASTM A-216 GR WCB, API 6D 1/2""",UN,0,
 MEC-TUB,4.3,3018121,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 900#, RF, ASTM A-216 GR WCB, API 6D 3/4""",UN,0,
 MEC-TUB,4.3,3018116,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 900#, RF, ASTM A-216 GR WCB, API 6D 1""",UN,0,
 MEC-TUB,4.3,3018118,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 900#, RF, ASTM A-216 GR WCB, API 6D 1 1/2""",UN,0,
 MEC-TUB,4.3,3018119,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 900#, RF, ASTM A-216 GR WCB, API 6D 2""",UN,0,
 MEC-TUB,4.3,3018120,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 900#, RF, ASTM A-216 GR WCB, API 6D 3""",UN,0,
 MEC-TUB,4.3,3018122,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 900#, RF, ASTM A-216 GR WCB, API 6D 4""",UN,0,
 MEC-TUB,4.3,3018123,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 900#, RF, ASTM A-216 GR WCB, API 6D 6""",UN,0,
 MEC-TUB,4.3,3018124,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 900#, RF, ASTM A-216 GR WCB, API 6D 8""",UN,0,
 MEC-TUB,4.3,3018096,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 1500#, RF, ASTM A-216 GR WCB, API 6D 8""",UN,0,
 MEC-TUB,4.3,3018089,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 1500#, RF, ASTM A-216 GR WCB, API 6D 1/2""",UN,0,
 MEC-TUB,4.3,3018093,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 1500#, RF, ASTM A-216 GR WCB, API 6D 3/4""",UN,0,
 MEC-TUB,4.3,3018088,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 1500#, RF, ASTM A-216 GR WCB, API 6D 1""",UN,0,
 MEC-TUB,4.3,3018090,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 1500#, RF, ASTM A-216 GR WCB, API 6D 1 1/2""",UN,0,
 MEC-TUB,4.3,3018091,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 1500#, RF, ASTM A-216 GR WCB, API 6D 2""",UN,0,
 MEC-TUB,4.3,3018092,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 1500#, RF, ASTM A-216 GR WCB, API 6D 3""",UN,0,
 MEC-TUB,4.3,3018094,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 1500#, RF, ASTM A-216 GR WCB, API 6D 4""",UN,0,
 MEC-TUB,4.3,3018095,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE CHECK VALVE, SWING, BB, CLAPETA:13%CR, HANGER: 13%CR, PIN:13%CR, 1500#, RF, ASTM A-216 GR WCB, API 6D 6""",UN,0,
 MEC-TUB,4.3,CATALOGAR,VALVULAS ANTI-RETORNO (CHEQUE),"SUMINISTRO DE SWING CHECK VALVE FLANGED ENDS, API 594, SEAT LEAKAGE AS PER API 598, ASTM A216 GR.WCB, CLASS 900, INSTALLATION: HORIZONTAL OR VERTICAL, RF, ENDS AS PER ASME B16.5, BOLTED COVER, A193 GR.B7/A194 GR.2H, SPW AISI 304/GRAPHITE, RENEWABLE SEATS, API TRIM NO 8, O-RING: VITON, DIAM. 8""",UN,0,
 MEC-TUB,4.3,CATALOGAR,INTEGRAL MONOFLANGE VALVE,"SUMINISTRO DE INTEGRAL MONOFLANGE VALVE, 150# RF X NPT, SINGLE BLOCK & BLEED, 316SS BODY, BONNET & TRIM, PTFE STEAM & BONNET SEALS, HO 3/4""",UN,0,
 MEC-TUB,4.3,CATALOGAR,INTEGRAL MONOFLANGE VALVE,"SUMINISTRO DE INTEGRAL MONOFLANGE VALVE, 600# RF X NPT, SINGLE BLOCK & BLEED, 316SS BODY, BONNET & TRIM, PTFE STEAM & BONNET SEALS, HO 3/4""",UN,0,
 MEC-TUB,4.3,CATALOGAR,INTEGRAL MONOFLANGE VALVE,"SUMINISTRO DE INTEGRAL MONOFLANGE VALVE, 900# RF X NPT, SINGLE BLOCK & BLEED, 316SS BODY, BONNET & TRIM, PTFE STEAM & BONNET SEALS, HO 3/4""",UN,0,
 MEC-TUB,4.3,CATALOGAR,INTEGRAL MONOFLANGE VALVE,"SUMINISTRO DE INTEGRAL MONOFLANGE VALVE, 150# RF X NPT, SINGLE BLOCK & BLEED, 316SS BODY, BONNET & TRIM, PTFE STEAM & BONNET SEALS, HO 1""",UN,0,
 MEC-TUB,4.3,CATALOGAR,INTEGRAL MONOFLANGE VALVE,"SUMINISTRO DE INTEGRAL MONOFLANGE VALVE, 600# RF X NPT, SINGLE BLOCK & BLEED, 316SS BODY, BONNET & TRIM, PTFE STEAM & BONNET SEALS, HO 1""",UN,0,
 MEC-TUB,4.3,CATALOGAR,INTEGRAL MONOFLANGE VALVE,"SUMINISTRO DE INTEGRAL MONOFLANGE VALVE, 900# RF X NPT, SINGLE BLOCK & BLEED, 316SS BODY, BONNET & TRIM, PTFE STEAM & BONNET SEALS, HO 1""",UN,0,
 MEC-TUB,4.3,CATALOGAR,INTEGRAL MONOFLANGE VALVE,"SUMINISTRO INTEGRAL MONO FLANGE DOUBLE BLOCK AND BLEED NEEDLE MULTI- VALVE, EEMUA 182, ASTM A105, CLASS 1500, RF / NPTF, ENDS AS PER ASME B16.5 AND ASME B1.20.1, BOLTED BONNET, A193 GR. B7/A194 GR. 2H, SPW AISI 304/GRAPHITE, PACKING: GRAPHITE, AISI 316 STEM, SEATS & S, DIAM. 1 1/2""X1/2""",UN,0,
 MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø1 1/8""X165MMLG",UN,0,
 MEC-TUB,4.4,3017502,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø1 1/8""X170MMLG",UN,0,
 MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø1 1/8""X177MMLG",UN,0,
 MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø1 1/8""X178MMLG",UN,0,
 MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø1 1/8""X180MMLG",UN,0,
 MEC-TUB,4.4,3017175,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø1 1/8""X195MMLG",UN,32,
 MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø1 1/8""X210MMLG",UN,84,
 MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø1 3/8""X241MMLG",UN,0,
 MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø1 3/8""X255MMLG",UN,0,
 MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø1 3/8""X260MMLG",UN,0,
 MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø1 3/8""X270MMLG",UN,0,
 MEC-TUB,4.4,3017176,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø1""X140MMLG",UN,0,
 MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø1""X146MMLG",UN,0,
 MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø1""X175MMLG",UN,0,
 MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø2""X356MMLG",UN,0,
 MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø2""X365MMLG",UN,0,
 MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø1/2""X76MMLG",UN,0,
 MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø3/4""X97MMLG",UN,0,
 MEC-TUB,4.4,3017177,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø3/4""X102MMLG",UN,0,
 MEC-TUB,4.4,3017178,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø3/4""X108MMLG",UN,0,
 MEC-TUB,4.4,3017179,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø3/4""X110MMLG",UN,0,
 MEC-TUB,4.4,3017180,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø3/4""X114MMLG",UN,0,
 MEC-TUB,4.4,3017181,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø3/4""X115MMLG",UN,64,
 MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø3/4""X117MMLG",UN,0,
 MEC-TUB,4.4,CATALOGAR,SUMINISTRO DE ESPARRAGOS,"SUMINISTRO DE STUD BOLTS, A-193 GR B7 W/(2) HVY NUTS HEX, ASTM A-194 GR 2H, ASME B18.2.1, B18.2.2 Ø3/4""X121MMLG",UN,0,
